iid,title,type,description,release_year,age_certification,runtime,seasons,imdb_score,imdb_votes,tmdb_popularity,genre_action,genre_animation,genre_comedy,genre_crime,genre_documentation,genre_drama,genre_european,genre_family,genre_fantasy,genre_history,genre_horror,genre_music,genre_reality,genre_romance,genre_scifi,genre_sport,genre_thriller,genre_war,genre_western,production_of_eu,production_of_ap,production_of_others,production_of_na
tm157853,In Defense of a Married Man,0,"When a defense lawyer's adulterous husband becomes the prime suspect in the murder of the woman he was cheating with, his wife chooses to defend him. Can she overcome his betrayal while searching for the truth?",1990,,94,0.0,5.6,207.0,2.444,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tm446654,Mujrim,0,"The film follows the story of Shankar, who is regarded as a criminal by the society after being in jail for ten years since childhood.",1989,,162,0.0,5.4,197.0,1.418,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm348735,Aakhri Adaalat,0,Inspector Amar Kaushal attempts to incarcerate wrong-doers in his society only lead to frustration when they are let off by the incompetence of the law and his superiors and seniors. Eventually Amar stands accused of killing several criminals and innocents which prompts him to take law into his own hands.,1988,,148,0.0,5.1,92.0,1.374,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tm151332,"Alexandria, Again and Forever",0,"Set in 1987 against the backdrop of a hunger strike by the Egyptian film industry, Chahine himself steps in to play Yehia, the famed Egyptian director whose life is chronicled in ""Alexandria, Why?"" and ""An Egyptian Story"". Obsessed with Amr, the handsome actor he discovered and cast as his alter-ego in parts one and two of The Alexandria Trilogy, Yehia pressures Amr to star in various film projects that change even as Yehia's perception of the young actor begins to change. He first casts Amr as Hamlet, which the actor deems too demanding for his talents, then as the lead in a musical biopic of demigod Alexander the Great, who founded the city of Alexandria in 332 B.C.",1989,,105,0.0,6.5,658.0,0.817,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
tm342996,Duniya,0,"Mohan Kumar's diligence and honesty lands him in trouble with Balwant Singh Kalra, Jugal Kishore Ahuja, and Mr. Bhandari. Together the trio frame and imprison Mohan and make him watch helplessly as his wife is killed. Years later, Mohan Kumar is released from prison, his only goal in life is to avenge his humiliation and wrongful arrest at the hands of the trio. With the help of Dinesh Verma, he establishes himself again, and starts the process of bringing death and destruction to the trio. The trio are well aware of his presence, and decide to send one of their men, Ravi, to spy on him. Ravi falls in love with Verma's daughter, Roma, and decides to change sides to help Verma and Mohan, but Mohan will not have anything to do with Ravi, and asks him to leave. Ravi then becomes a target by the trio and their men, and has to save himself, and the only way he can redeem himself is by turning the tables over Mohan, who is none other than his own father.Duniya",1984,,170,0.0,6.3,245.0,1.394,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm24110,Strange Voices,0,A family begins to fall apart when their eldest daughter is diagnosed with schizophrenia.,1987,,100,0.0,6.3,360.0,2.76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tm371359,Jaal,0,"Shankar's father leaves the family for Meenabai. He later learns that his father is dead. He sets out to find out Meenabai, who he thinks is behind his father's death.",1986,,159,0.0,5.2,125.0,3.366,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tm55091,Quiet Victory: The Charlie Wedemeyer Story,0,"Film that tells the story of Los Gatos (California) high school football coach Charlie Wedemeyer. At 31, onetime football pro Wedemeyer is living the American dream; a winning team, a happy marriage and public adulation.",1988,,100,0.0,7.2,144.0,2.246,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ts63001,High Risk,1,"High Risk is a program aired by the CBS television network as part of its 1988 fall lineup.

The genesis of High Risk was a 1988 strike by members of both the Writers Guild of America, East and Writers Guild of America, west against the Alliance of Motion Picture and Television Producers. Unable to produce regular, scripted series, programs such as High Risk were put together to serve as replacements under fear of a two-year lockout.

The CBS 100% in-house production featured ""high-risk"" stunts and jobs such as Border Patrol agent, automobile repo men, cave explorers, and thrilling roller-coaster testers.

Intended as a two-year commitment, strike or no strike, High Risk received unanimous condemnations and was cancelled after being presented for one night. The show was hosted by Wayne Rogers.",1988,TV-PG,50,1.0,3.8,6.0,1.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tm311264,Muqaddar Ka Faisla,0,"Muqaddar ka Faisla, is the story of Pandit Krishna Kant. A poor, but extremely honest, upright, God-fearing man, who refuses to compromise on his principles.",1987,,172,0.0,4.8,69.0,2.236,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm411457,Pyar Ke Do Pal,0,"In order to assist her close friend, Rajni Thakur, Geeta Choudhary, has an abortion in her name, so that Rajni can get married. When her secret gets leaked out, Geeta's husband, Ashok, blames her, accuses her of being unfaithful, and drives her out of his house. They have twins, Sunil and Anil, and each parent is allowed custody of one child. The children meet each other at Scout camp, and decide to re-unite their parents, without realizing that they are exposing not only them, but also each other, to danger and death.",1986,,125,0.0,6.1,66.0,1.756,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tm172482,Sohni Mahiwal,0,"Shahjada Ijjat Beg comes to India with his caravan and settles in a town in Gujrat. Here he falls in love with Sohani, who keeps a shop in metal pots. Ijjat Beg buys pot from her with whatever money he had and they were attracted to each other. Sohni dispensed with her servant and kept Ijjat Beg instead. This gave them more opportunity to meet. This was a scandal in the town and Sohni was perforce married to Rehaman who was slightly off his head. Sohni continued her meeting Ijjat Beg who went out fishing. When the atmosphere became to hot for them they jointly took a water grave for their love.",1984,,160,0.0,6.1,297.0,6.052,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
tm419052,Ek Jaan Hain Hum,0,"Coming from a decent upper middle-class family, Vikram Saxena meets with gorgeous Seema Singh, and both fall in love. But their respective families have other plans for them. While Vikram is able to convince his advocate dad, Shyam Sunder, to change his mind, Seema is unable to do so, and her marriage is being planned with a U.S. resident. Things take a turn for the worst when the police arrest Vikram with arson, with evidence that he had burned down a property belonging to Seema's dad, Colonel Ram Mohan Singh. Due to this, Vikram's dad comes forward to defend him, and Seema will not have anything to do with him anymore. Shyam Sunder realizes that the only way he can save his son from being imprisoned is to have him certified as insane, but will have to live with the consequences for the rest of his life, as well as the the stigma this will place on his family for years to come.",1983,,151,0.0,6.3,70.0,0.986,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
tm47673,An Egyptian Story,0,"Acclaimed actor Nour El Cherif here plays Egyptian filmmaker Yehia Mourad some thirty years after we last see him in ""Alexandria, Why?""  Though successful in his work, Yehia has grown distant from his wife and children and suﬀers a symbolic blockage of the heart while shooting the final scenes of his latest film. After being flown to England for evaluation, it's determined that Yehia must undergo emergency surgery.  Fact and fiction blend seamlessly—with healthy doses of cleverly  absurdist fantasy—as the film explores the various personalities and forces that have made Yehia (and Youssef Chahine) the man he has become.",1982,,129,0.0,7.3,1126.0,1.77,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tm52274,The Little Wars,0,"Beirut resident Soraya is drawn to two men: daredevil photographer Nabil and Talal, who must embrace his feudal heritage when his father is kidnapped.",1982,,108,0.0,6.3,152.0,1.956,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
tm147829,Unspeakable Acts,0,Two psychologist try to demonstrate that a man is a pedophile and has abused many children.,1990,,100,0.0,6.1,464.0,2.075,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ts20981,Survivor,1,"A reality show contest where sixteen or more castaways split between two or more “Tribes” are taken to a remote isolated location and are forced to live off the land with meager supplies for roughly 39 days. Frequent physical challenges are used to pit the tribes against each other for rewards, such as food or luxuries, or for “Immunity”, forcing the other tribe to attend “Tribal Council”, where they must vote off one of their players.",2000,TV-PG,48,42.0,7.4,24687.0,54.19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
tm107744,Mission: Impossible,0,"When Ethan Hunt, the leader of a crack espionage team whose perilous operation has gone awry with no explanation, discovers that a mole has penetrated the CIA, he's surprised to learn that he's the No. 1 suspect. To clear his name, Hunt now must ferret out the real double agent and, in the process, even the score.",1996,PG-13,110,0.0,7.1,420673.0,41.115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ts22176,Stargate SG-1,1,"The story of Stargate SG-1 begins about a year after the events of the feature film, when the United States government learns that an ancient alien device called the Stargate can access a network of such devices on a multitude of planets. SG-1 is an elite Air Force special operations team, one of more than two dozen teams from Earth who explore the galaxy and defend against alien threats such as the Goa'uld, Replicators, and the Ori.",1997,TV-PG,44,10.0,8.4,90196.0,88.851,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
tm15897,Se7en,0,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",1995,R,127,0.0,8.6,1606270.0,51.633,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ts21223,Pokémon,1,"Join Ash accompanied by his partner Pikachu, as he travels through many regions, meets new friends and faces new challenges on his quest to become a Pokémon Master.",1997,TV-Y7,22,25.0,7.4,198.0,115.356,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
tm191013,Boogie Nights,0,"Set in 1977, back when sex was safe, pleasure was a business and business was booming, idealistic porn producer Jack Horner aspires to elevate his craft to an art form. Horner discovers Eddie Adams, a hot young talent working as a busboy in a nightclub, and welcomes him into the extended family of movie-makers, misfits and hangers-on that are always around. Adams' rise from nobody to a celebrity adult entertainer is meteoric, and soon the whole world seems to know his porn alter ego, ""Dirk Diggler"". Now, when disco and drugs are in vogue, fashion is in flux and the party never seems to stop, Adams' dreams of turning sex into stardom are about to collide with cold, hard reality.",1997,R,156,0.0,7.9,261563.0,20.436,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tm122434,Forrest Gump,0,"A man with a low IQ has accomplished great things in his life and been present during significant historic events—in each case, far exceeding what anyone imagined he could do. But despite all he has achieved, his one true love eludes him.",1994,PG-13,142,0.0,8.8,2021343.0,63.449,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
tm25947,Snatch,0,"Unscrupulous boxing promoters, violent bookmakers, a Russian gangster, incompetent amateur robbers and supposedly Jewish jewelers fight to track down a priceless stolen diamond.",2000,R,103,0.0,8.3,841435.0,25.203,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
tm43808,The Talented Mr. Ripley,0,"Tom Ripley is a calculating young man who believes it's better to be a fake somebody than a real nobody. Opportunity knocks in the form of a wealthy U.S. shipbuilder who hires Tom to travel to Italy to bring back his playboy son, Dickie. Ripley worms his way into the idyllic lives of Dickie and his girlfriend, plunging into a daring scheme of duplicity, lies and murder.",1999,R,139,0.0,7.4,207524.0,13.78,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ts20339,One Piece,1,"Years ago, the fearsome Pirate King, Gol D. Roger was executed leaving a huge pile of treasure and the famous ""One Piece"" behind. Whoever claims the ""One Piece"" will be named the new King of the Pirates. Monkey D. Luffy, a boy who consumed a ""Devil Fruit,"" decides to follow in the footsteps of his idol, the pirate Shanks, and find the One Piece. It helps, of course, that his body has the properties of rubber and that he's surrounded by a bevy of skilled fighters and thieves to help him along the way. Luffy will do anything to get the One Piece and become King of the Pirates!",1999,TV-14,23,21.0,8.8,117129.0,143.457,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ts5145,The Challenge,1,"Each Challenge pits numerous cast members from past seasons of reality shows against each other, dividing them into two separate teams according to different criteria, such as gender, which show they first appeared on, whether or not they're veterans or rookies on the show, etc. The two teams compete in numerous missions in order to win prizes and advance in the overall game.",1998,TV-14,40,37.0,7.8,3362.0,18.075,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
tm191110,Titanic,0,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912.",1997,PG-13,194,0.0,7.9,1146825.0,155.683,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ts34435,Cowboy Bebop,1,"In 2071, roughly fifty years after an accident with a hyperspace gateway made the Earth almost uninhabitable, humanity has colonized most of the rocky planets and moons of the Solar System. Amid a rising crime rate, the Inter Solar System Police (ISSP) set up a legalized contract system, in which registered bounty hunters (also referred to as ""Cowboys"") chase criminals and bring them in alive in return for a reward.",1998,TV-14,25,1.0,8.9,115448.0,35.402,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
tm192037,Starship Troopers,0,"Set in the future, the story follows a young soldier named Johnny Rico and his exploits in the Mobile Infantry. Rico's military career progresses from recruit to non-commissioned officer and finally to officer against the backdrop of an interstellar war between mankind and an arachnoid species known as ""the Bugs"".",1997,R,129,0.0,7.3,291452.0,29.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
tm27395,Mission: Impossible II,0,"With computer genius Luther Stickell at his side and a beautiful thief on his mind, agent Ethan Hunt races across Australia and Spain to stop a former IMF agent from unleashing a genetically engineered biological weapon called Chimera. This mission, should Hunt choose to accept it, plunges him into the center of an international crisis of terrifying magnitude.",2000,PG-13,123,0.0,6.1,337987.0,29.392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
